Word,length,FREQcount,Zipf-value,Cost,Rounded
heparinized,11,1,1.592864138,7,2
hepatectomy,11,1,1.592864138,7,2
hepatic,7,10,2.333226827,7,2
hepatitis,9,79,3.194924129,6,3
hepatorenal,11,1,1.592864138,7,2
hepburn,7,73,3.161065862,6,3
hepcat,6,5,2.069985393,7,2
hepcats,7,3,1.893894133,7,2
hephaestus,10,50,2.999404318,6,3
her,3,144627,6.452086523,3,6
hera,4,160,3.498660018,6,3
herald,6,132,3.415685783,6,3
heralded,8,4,1.990804146,7,2
heralding,9,1,1.592864138,7,2
heraldry,8,1,1.592864138,7,2
heralds,7,2,1.768955397,7,2
heraus,6,3,1.893894133,7,2
herb,4,254,3.698374323,5,4
herba,5,1,1.592864138,7,2
herbaceous,10,1,1.592864138,7,2
herbal,6,82,3.210912235,6,3
herbalist,9,6,2.136932182,7,2
herbalists,10,1,1.592864138,7,2
herbals,7,1,1.592864138,7,2
herbarium,9,1,1.592864138,7,2
herbert,7,215,3.626287893,5,4
herbicides,10,7,2.194924129,7,2
herbivore,9,6,2.136932182,7,2
herbivores,10,8,2.246076652,7,2
herbivorous,11,1,1.592864138,7,2
herbless,8,1,1.592864138,7,2
herbs,5,141,3.444122487,6,3
herby,5,7,2.194924129,7,2
herculean,9,7,2.194924129,7,2
hercules,8,1285,4.401075111,5,4
herculeses,10,1,1.592864138,7,2
herd,4,360,3.849341344,5,4
herded,6,15,2.495954125,7,2
herder,6,38,2.882898749,6,3
herders,7,5,2.069985393,7,2
herding,7,17,2.547106647,6,3
herds,5,40,2.904617999,6,3
herdsman,8,1,1.592864138,7,2
here,4,230788,6.655049248,2,7
hereabout,9,1,1.592864138,7,2
hereabouts,10,23,2.672045384,6,3
hereafter,9,69,3.136932182,6,3
hereby,6,325,3.805051742,5,4
hereditary,10,60,3.077163977,6,3
heredity,8,13,2.437962178,7,2
hereford,8,13,2.437962178,7,2
herefords,9,4,1.990804146,7,2
herefrom,8,1,1.592864138,7,2
herein,6,21,2.634256823,6,3
hereinafter,11,3,1.893894133,7,2
heres,5,5,2.069985393,7,2
heresies,8,2,1.768955397,7,2
heresy,6,51,3.007837486,6,3
heretic,7,30,2.783195836,6,3
heretical,9,9,2.291834142,7,2
heretics,8,18,2.570587743,6,3
hereto,6,6,2.136932182,7,2
heretofore,10,12,2.405777494,7,2
hereunder,9,1,1.592864138,7,2
herewith,8,18,2.570587743,6,3
heriot,6,3,1.893894133,7,2
heritage,8,129,3.405777494,6,3
heritages,9,1,1.592864138,7,2
herl,4,2,1.768955397,7,2
herm,4,20,2.614053437,6,3
herma,5,1,1.592864138,7,2
herman,6,307,3.780384859,5,4
hermandad,9,7,2.194924129,7,2
hermaphrodite,13,15,2.495954125,7,2
hermaphrodites,14,6,2.136932182,7,2
hermaphroditic,14,3,1.893894133,7,2
hermeneutical,13,1,1.592864138,7,2
hermes,6,28,2.75423214,6,3
hermetic,8,2,1.768955397,7,2
hermetically,12,13,2.437962178,7,2
hermit,6,60,3.077163977,6,3
hermitage,9,11,2.371015388,7,2
hermits,7,3,1.893894133,7,2
hern,4,3,1.893894133,7,2
hernia,6,91,3.255621969,6,3
hernias,7,14,2.467925401,7,2
herniate,8,2,1.768955397,7,2
herniated,9,9,2.291834142,7,2
herniates,9,1,1.592864138,7,2
herniation,10,4,1.990804146,7,2
hero,4,2542,4.697180502,4,5
heroes,6,655,4.108737982,5,4
heroic,6,234,3.662902004,5,4
heroically,10,14,2.467925401,7,2
heroics,7,34,2.835902186,6,3
heroin,6,501,3.992537859,5,4
heroine,7,74,3.166895406,6,3
heroines,8,8,2.246076652,7,2
heroism,7,56,3.047708998,6,3
heron,5,14,2.467925401,7,2
herons,6,2,1.768955397,7,2
heros,5,8,2.246076652,7,2
herp,4,1,1.592864138,7,2
herpes,6,66,3.117908945,6,3
herpetological,14,2,1.768955397,7,2
herpetologist,13,2,1.768955397,7,2
herpetologists,14,1,1.592864138,7,2
herpetology,11,1,1.592864138,7,2
herr,4,557,4.038468341,5,4
herrenvolk,10,1,1.592864138,7,2
herring,7,152,3.476525573,6,3
herringbone,11,4,1.990804146,7,2
herrings,8,10,2.333226827,7,2
herry,5,6,2.136932182,7,2
hers,4,802,4.196549687,5,4
herschel,8,5,2.069985393,7,2
herself,7,2675,4.719320251,4,5
hershey,7,66,3.117908945,6,3
hert,4,9,2.291834142,7,2
hertfordshire,13,5,2.069985393,7,2
hertz,5,32,2.810348082,6,3
hes,3,59,3.069985393,6,3
hesitance,9,1,1.592864138,7,2
hesitancies,11,1,1.592864138,7,2
hesitancy,9,2,1.768955397,7,2
hesitant,8,21,2.634256823,6,3
hesitantly,10,4,1.990804146,7,2
hesitate,8,279,3.738992173,5,4
hesitated,9,67,3.124343055,6,3
hesitates,9,10,2.333226827,7,2
hesitating,10,21,2.634256823,6,3
hesitation,10,94,3.269557747,6,3
hesitations,11,4,1.990804146,7,2
hesperus,8,5,2.069985393,7,2
hessian,7,10,2.333226827,7,2
hessians,8,3,1.893894133,7,2
het,3,17,2.547106647,6,3
hetero,6,20,2.614053437,6,3
heterodoxy,10,1,1.592864138,7,2
heterogeneous,13,2,1.768955397,7,2
heteros,7,2,1.768955397,7,2
heterosexual,12,88,3.241224149,6,3
heterosexuality,15,11,2.371015388,7,2
heterosexuals,13,9,2.291834142,7,2
heterosis,9,2,1.768955397,7,2
heterotic,9,1,1.592864138,7,2
heths,5,1,1.592864138,7,2
hetter,6,1,1.592864138,7,2
hew,3,8,2.246076652,7,2
hewed,5,2,1.768955397,7,2
hewgag,6,1,1.592864138,7,2
hewing,6,1,1.592864138,7,2
hewn,4,10,2.333226827,7,2
hex,3,66,3.117908945,6,3
hexagon,7,4,1.990804146,7,2
hexagonal,9,5,2.069985393,7,2
hexapod,7,1,1.592864138,7,2
hexavalent,10,9,2.291834142,7,2
hexed,5,4,1.990804146,7,2
hexes,5,5,2.069985393,7,2
hexing,6,2,1.768955397,7,2
hey,3,88079,6.236711448,3,6
heyday,6,8,2.246076652,7,2
hezekiah,8,4,1.990804146,7,2
hf,2,4,1.990804146,7,2
hg,2,53,3.024227902,6,3
hi,2,28464,5.74614533,3,6
hia,3,15,2.495954125,7,2
hiatal,6,2,1.768955397,7,2
hiatus,6,20,2.614053437,6,3
hiawatha,8,7,2.194924129,7,2
hibachi,7,7,2.194924129,7,2
hibachis,8,1,1.592864138,7,2
hibernate,9,10,2.333226827,7,2
hibernated,10,1,1.592864138,7,2
hibernates,10,1,1.592864138,7,2
hibernating,11,28,2.75423214,6,3
hibernation,11,30,2.783195836,6,3
hibernian,9,1,1.592864138,7,2
hibiscus,8,5,2.069985393,7,2
hic,3,8,2.246076652,7,2
hiccup,6,27,2.738992173,6,3
hiccuped,8,1,1.592864138,7,2
hiccuping,9,4,1.990804146,7,2
hiccupped,9,3,1.893894133,7,2
hiccupping,10,3,1.893894133,7,2
hiccups,7,65,3.111378078,6,3
hick,4,102,3.304671367,6,3
hickey,6,70,3.143092491,6,3
hickeys,7,17,2.547106647,6,3
hickies,7,3,1.893894133,7,2
hickory,7,69,3.136932182,6,3
hicks,5,227,3.649768989,5,4
hicky,5,1,1.592864138,7,2
hid,3,596,4.067808473,5,4
hidalgo,7,16,2.522283064,6,3
hidalgos,8,1,1.592864138,7,2
hidden,6,1085,4.327663967,5,4
hide,4,3554,4.842673747,4,5
hideaway,8,52,3.016110012,6,3
hideaways,9,1,1.592864138,7,2
hidebound,9,3,1.893894133,7,2
hideous,7,274,3.731166836,5,4
hideously,9,30,2.783195836,6,3
hideousness,11,4,1.990804146,7,2
hideout,7,80,3.200319161,6,3
hideouts,8,6,2.136932182,7,2
hiders,6,1,1.592864138,7,2
hides,5,191,3.575135371,5,4
hiding,6,2207,4.635833211,4,5
hie,3,7,2.194924129,7,2
hierarch,8,4,1.990804146,7,2
hierarchical,12,5,2.069985393,7,2
hierarchies,11,2,1.768955397,7,2
hierarchy,9,32,2.810348082,6,3
hieratic,8,3,1.893894133,7,2
hieroglyph,10,1,1.592864138,7,2
hieroglyphic,12,7,2.194924129,7,2
hieroglyphics,13,22,2.653561978,6,3
hieroglyphs,11,9,2.291834142,7,2
higgle,6,1,1.592864138,7,2
high,4,9945,5.289482597,4,5
highball,8,34,2.835902186,6,3
highballing,11,1,1.592864138,7,2
highballs,9,8,2.246076652,7,2
highborn,8,5,2.069985393,7,2
highboy,7,4,1.990804146,7,2
highbrow,8,17,2.547106647,6,3
highchair,9,8,2.246076652,7,2
highchairs,10,1,1.592864138,7,2
higher,6,1420,4.44442822,5,4
highest,7,646,4.102738423,5,4
highfalutin,11,14,2.467925401,7,2
highflier,9,1,1.592864138,7,2
highhanded,10,5,2.069985393,7,2
highjack,8,1,1.592864138,7,2
highjacked,10,1,1.592864138,7,2
highland,8,81,3.205647995,6,3
highlander,10,12,2.405777494,7,2
highlanders,11,12,2.405777494,7,2
highlands,9,47,2.97307538,6,3
highlife,8,2,1.768955397,7,2
highlight,9,79,3.194924129,6,3
highlighted,11,25,2.70680749,6,3
highlighter,11,6,2.136932182,7,2
highlighters,12,4,1.990804146,7,2
highlighting,12,12,2.405777494,7,2
highlights,10,88,3.241224149,6,3
highline,8,14,2.467925401,7,2
highly,6,1081,4.326061403,5,4
highness,8,807,4.199245503,5,4
highnesses,10,14,2.467925401,7,2
highpockets,11,5,2.069985393,7,2
highroad,8,1,1.592864138,7,2
highroads,9,1,1.592864138,7,2
highs,5,35,2.848136643,6,3
highschool,10,9,2.291834142,7,2
hight,5,3,1.893894133,7,2
hightail,8,25,2.70680749,6,3
hightailed,10,11,2.371015388,7,2
hightailing,11,7,2.194924129,7,2
hightails,9,6,2.136932182,7,2
hightop,7,5,2.069985393,7,2
highveld,8,1,1.592864138,7,2
highway,7,911,4.25182898,5,4
highwayman,10,16,2.522283064,6,3
highwaymen,10,1,1.592864138,7,2
highways,8,69,3.136932182,6,3
hijack,6,79,3.194924129,6,3
hijacked,8,110,3.337157121,6,3
hijacker,8,26,2.723197906,6,3
hijackers,9,41,2.915083433,6,3
hijacking,9,73,3.161065862,6,3
hijackings,10,6,2.136932182,7,2
hijacks,7,3,1.893894133,7,2
hijinks,7,3,1.893894133,7,2
hike,4,333,3.815580609,5,4
hiked,5,19,2.592864138,6,3
hiker,5,14,2.467925401,7,2
hikers,6,21,2.634256823,6,3
hikes,5,17,2.547106647,6,3
hiking,6,135,3.425373051,6,3
hilar,5,2,1.768955397,7,2
hilarious,9,295,3.763125853,5,4
hilariously,11,3,1.893894133,7,2
hilarity,8,7,2.194924129,7,2
hilary,6,259,3.70680749,5,4
hilding,7,1,1.592864138,7,2
hili,4,10,2.333226827,7,2
hill,4,1915,4.574229647,4,5
hillbillies,11,26,2.723197906,6,3
hillbilly,9,104,3.313023441,6,3
hillcrest,9,15,2.495954125,7,2
hiller,6,24,2.689774151,6,3
hillers,7,1,1.592864138,7,2
hillier,7,1,1.592864138,7,2
hillman,7,23,2.672045384,6,3
hillo,5,1,1.592864138,7,2
hillocks,8,1,1.592864138,7,2
hills,5,1027,4.303827257,5,4
hillside,8,62,3.091174692,6,3
hillsides,9,5,2.069985393,7,2
hillsman,8,1,1.592864138,7,2
hilltop,7,28,2.75423214,6,3
hilltops,8,3,1.893894133,7,2
hilly,5,62,3.091174692,6,3
hilt,4,28,2.75423214,6,3
hilts,5,28,2.75423214,6,3
hilum,5,6,2.136932182,7,2
him,3,177710,6.541548453,2,7
himalayan,9,9,2.291834142,7,2
himalayas,9,41,2.915083433,6,3
hims,4,3,1.893894133,7,2
himself,7,7168,5.147292723,4,5
hin,3,3,1.893894133,7,2
hinch,5,4,1.990804146,7,2
hind,4,125,3.392204687,6,3
hinder,6,37,2.871617739,6,3
hindered,8,14,2.467925401,7,2
hindering,9,7,2.194924129,7,2
hinders,7,2,1.768955397,7,2
hindi,5,16,2.522283064,6,3
hindmost,8,3,1.893894133,7,2
hindquarters,12,8,2.246076652,7,2
hindrance,9,14,2.467925401,7,2
hindrances,10,3,1.893894133,7,2
hinds,5,3,1.893894133,7,2
hindsight,9,46,2.963932,6,3
hindu,5,52,3.016110012,6,3
hinduism,8,1,1.592864138,7,2
hindus,6,20,2.614053437,6,3
hindustan,9,1,1.592864138,7,2
hindustani,10,5,2.069985393,7,2
hine,4,1,1.592864138,7,2
hiney,5,11,2.371015388,7,2
hing,4,73,3.161065862,6,3
hinge,5,29,2.768955397,6,3
hinged,6,6,2.136932182,7,2
hinges,6,80,3.200319161,6,3
hinging,7,2,1.768955397,7,2
hingle,6,1,1.592864138,7,2
hint,4,469,3.963932,5,4
hinted,6,27,2.738992173,6,3
hinterland,10,2,1.768955397,7,2
hinterlands,11,2,1.768955397,7,2
hinting,7,38,2.882898749,6,3
hints,5,83,3.216113428,6,3
hip,3,786,4.187808875,5,4
hipbone,7,2,1.768955397,7,2
hipness,7,1,1.592864138,7,2
hipped,6,6,2.136932182,7,2
hipper,6,7,2.194924129,7,2
hippest,7,8,2.246076652,7,2
hippie,6,139,3.437962178,6,3
hippies,7,67,3.124343055,6,3
hippo,5,72,3.155157002,6,3
hippocampal,11,1,1.592864138,7,2
hippocampus,11,3,1.893894133,7,2
hippocrates,11,15,2.495954125,7,2
hippocratic,11,18,2.570587743,6,3
hippodrome,10,32,2.810348082,6,3
hippolytus,10,1,1.592864138,7,2
hippopotami,11,2,1.768955397,7,2
hippopotamic,12,1,1.592864138,7,2
hippopotamus,12,28,2.75423214,6,3
hippopotamuses,14,2,1.768955397,7,2
hippos,6,11,2.371015388,7,2
hippy,5,47,2.97307538,6,3
hips,4,309,3.783195836,5,4
hipster,7,12,2.405777494,7,2
hipsters,8,11,2.371015388,7,2
hir,3,1,1.592864138,7,2
hire,4,1302,4.406778558,5,4
hired,5,1683,4.518176229,4,5
hireling,8,3,1.893894133,7,2
hirelings,9,1,1.592864138,7,2
hires,5,82,3.210912235,6,3
hiring,6,279,3.738992173,5,4
hiro,4,90,3.250875534,6,3
hirondelle,10,2,1.768955397,7,2
hiroshima,9,60,3.077163977,6,3
hirst,5,2,1.768955397,7,2
hirsute,7,5,2.069985393,7,2
his,3,108364,6.326723177,3,6
hish,4,1,1.592864138,7,2
hispanic,8,64,3.104747499,6,3
hispanics,9,9,2.291834142,7,2
hispaniola,10,14,2.467925401,7,2
hiss,4,47,2.97307538,6,3
hissed,6,13,2.437962178,7,2
hisself,7,66,3.117908945,6,3
hisser,6,1,1.592864138,7,2
hisses,6,32,2.810348082,6,3
hissing,7,73,3.161065862,6,3
hissy,5,18,2.570587743,6,3
hist,4,2,1.768955397,7,2
histamine,9,2,1.768955397,7,2
histological,12,3,1.893894133,7,2
histology,9,5,2.069985393,7,2
histoplasmosis,14,1,1.592864138,7,2
historian,9,45,2.954591974,6,3
historians,10,21,2.634256823,6,3
historic,8,185,3.561347086,5,4
historical,10,269,3.723197906,5,4
historically,12,56,3.047708998,6,3
histories,9,59,3.069985393,6,3
historiography,14,1,1.592864138,7,2
history,7,4280,4.92337937,4,5
histrionic,10,1,1.592864138,7,2
histrionics,11,3,1.893894133,7,2
hit,3,14025,5.438767977,4,5
hitch,5,208,3.611980428,5,4
hitched,7,108,3.32926064,6,3
hitcher,7,5,2.069985393,7,2
hitchers,8,1,1.592864138,7,2
hitches,7,9,2.291834142,7,2
hitchhike,9,48,2.982030222,6,3
hitchhiked,10,19,2.592864138,6,3
hitchhiker,10,50,2.999404318,6,3
hitchhikers,11,28,2.75423214,6,3
hitchhikes,10,2,1.768955397,7,2
hitchhiking,11,69,3.136932182,6,3
hitching,8,34,2.835902186,6,3
hither,6,51,3.007837486,6,3
hitherto,8,7,2.194924129,7,2
hitler,6,628,4.090484788,5,4
hits,4,1020,4.300859884,5,4
hitter,6,79,3.194924129,6,3
hitters,7,26,2.723197906,6,3
hitting,7,1200,4.37137715,5,4
hittite,7,11,2.371015388,7,2
hive,4,50,2.999404318,6,3
hiver,5,3,1.893894133,7,2
hives,5,64,3.104747499,6,3
hiya,4,652,4.106747323,5,4
hl,2,62,3.091174692,6,3
hm,2,802,4.196549687,5,4
hmm,3,5291,5.015453978,4,5
ho,2,2141,4.622653609,4,5
hoagie,6,44,2.945046656,6,3
hoagies,7,3,1.893894133,7,2
hoagy,5,2,1.768955397,7,2
hoard,5,23,2.672045384,6,3
hoarded,7,3,1.893894133,7,2
hoarders,8,1,1.592864138,7,2
hoarding,8,33,2.823313059,6,3
hoards,6,2,1.768955397,7,2
hoarse,6,25,2.70680749,6,3
hoarsely,8,3,1.893894133,7,2
hoarseness,10,7,2.194924129,7,2
hoary,5,1,1.592864138,7,2
hoax,4,123,3.385255827,6,3
hoaxed,6,2,1.768955397,7,2
hoaxer,6,3,1.893894133,7,2
hoaxes,6,8,2.246076652,7,2
hob,3,3,1.893894133,7,2
hobbies,7,105,3.317140007,6,3
hobbing,7,1,1.592864138,7,2
hobbit,6,73,3.161065862,6,3
hobble,6,18,2.570587743,6,3
hobbled,7,7,2.194924129,7,2
hobbledehoys,12,2,1.768955397,7,2
hobbles,7,4,1.990804146,7,2
hobbling,8,12,2.405777494,7,2
hobby,5,354,3.842062495,5,4
hobbyhorse,10,3,1.893894133,7,2
hobbyist,8,4,1.990804146,7,2
hobbyists,9,11,2.371015388,7,2
hobgoblin,9,5,2.069985393,7,2
hobgoblins,10,2,1.768955397,7,2
hobnail,7,4,1.990804146,7,2
hobnailed,9,1,1.592864138,7,2
hobnob,6,11,2.371015388,7,2
hobnobbing,10,10,2.333226827,7,2
hobnobs,7,3,1.893894133,7,2
hobo,4,91,3.255621969,6,3
hoboes,6,9,2.291834142,7,2
hoboing,7,2,1.768955397,7,2
hobos,5,11,2.371015388,7,2
hobs,4,2,1.768955397,7,2
hoc,3,13,2.437962178,7,2
hoch,4,6,2.136932182,7,2
hock,4,110,3.337157121,6,3
hocked,6,18,2.570587743,6,3
hockey,6,588,4.061949437,5,4
hocking,7,9,2.291834142,7,2
hocks,5,16,2.522283064,6,3
hockshop,8,4,1.990804146,7,2
hockshops,9,1,1.592864138,7,2
hocus,5,19,2.592864138,6,3
hod,3,1,1.592864138,7,2
hodaddy,7,1,1.592864138,7,2
hodge,5,113,3.348738993,6,3
hodgepodge,10,7,2.194924129,7,2
hoe,3,47,2.97307538,6,3
hoedown,7,17,2.547106647,6,3
hoedowns,8,2,1.768955397,7,2
hoeing,6,5,2.069985393,7,2
hoes,4,26,2.723197906,6,3
hog,3,261,3.710135433,5,4
hogan,5,91,3.255621969,6,3
hogans,6,11,2.371015388,7,2
hogfish,7,1,1.592864138,7,2
hogg,4,79,3.194924129,6,3
hogged,6,6,2.136932182,7,2
hogger,6,2,1.768955397,7,2
hogging,7,51,3.007837486,6,3
hoggish,7,1,1.592864138,7,2
hoggs,5,1,1.592864138,7,2
hoggy,5,1,1.592864138,7,2
hoghead,7,4,1.990804146,7,2
hogmanay,8,3,1.893894133,7,2
hogmenay,8,1,1.592864138,7,2
hogs,4,101,3.300434314,6,3
hogshead,8,1,1.592864138,7,2
hogtie,6,3,1.893894133,7,2
hogtied,7,2,1.768955397,7,2
hogwash,7,30,2.783195836,6,3
hoho,4,4,1.990804146,7,2
hoi,3,86,3.231353395,6,3
hoick,5,1,1.592864138,7,2
hoise,5,1,1.592864138,7,2
hoist,5,105,3.317140007,6,3
hoisted,7,21,2.634256823,6,3
hoister,7,2,1.768955397,7,2
hoisting,8,9,2.291834142,7,2
hoists,6,9,2.291834142,7,2
hoke,4,37,2.871617739,6,3
hokey,5,30,2.783195836,6,3
hokeypokey,10,1,1.592864138,7,2
hokier,6,1,1.592864138,7,2
hokum,5,4,1.990804146,7,2
hol,3,7,2.194924129,7,2
hola,4,138,3.434848942,6,3
hold,4,22273,5.639632357,3,6
holdall,7,1,1.592864138,7,2
holdbacks,9,1,1.592864138,7,2
holden,6,173,3.53238339,5,4
holder,6,82,3.210912235,6,3
holders,7,44,2.945046656,6,3
holding,7,3530,4.83973186,4,5
holdings,8,78,3.189461233,6,3
holdman,7,1,1.592864138,7,2
holdout,7,10,2.333226827,7,2
holdouts,8,2,1.768955397,7,2
holdover,8,5,2.069985393,7,2
holds,5,728,4.15456167,5,4
holdup,6,132,3.415685783,6,3
holdups,7,10,2.333226827,7,2
hole,4,2969,4.764590591,4,5
holed,5,98,3.287469337,6,3
holes,5,779,4.183928745,5,4
holey,5,6,2.136932182,7,2
holgate,7,1,1.592864138,7,2
holi,4,2,1.768955397,7,2
holiday,7,1086,4.328063686,5,4
holidayed,9,1,1.592864138,7,2
holidaying,10,2,1.768955397,7,2
holidaymakers,13,1,1.592864138,7,2
holidays,8,466,3.961151023,5,4
holier,6,12,2.405777494,7,2
holies,6,10,2.333226827,7,2
holiest,7,20,2.614053437,6,3
holily,6,1,1.592864138,7,2
holiness,8,159,3.495954125,6,3
holing,6,6,2.136932182,7,2
holistic,8,20,2.614053437,6,3
holl,4,3,1.893894133,7,2
holla,5,17,2.547106647,6,3
holland,7,341,3.825860248,5,4
hollandaise,11,17,2.547106647,6,3
hollander,9,28,2.75423214,6,3
hollanders,10,1,1.592864138,7,2
hollands,8,1,1.592864138,7,2
holler,6,301,3.771841085,5,4
hollered,8,29,2.768955397,6,3
hollering,9,89,3.246076652,6,3
hollers,7,21,2.634256823,6,3
hollies,7,1,1.592864138,7,2
hollo,5,7,2.194924129,7,2
hollow,6,621,4.085624527,5,4
hollowed,8,14,2.467925401,7,2
hollowness,10,5,2.069985393,7,2
hollows,7,11,2.371015388,7,2
holly,5,548,4.031406487,5,4
hollyhock,9,2,1.768955397,7,2
hollyhocks,10,7,2.194924129,7,2
hollywood,9,1427,4.44656235,5,4
holm,4,11,2.371015388,7,2
holmes,6,1295,4.404439144,5,4
holmium,7,1,1.592864138,7,2
holms,5,1,1.592864138,7,2
holocaust,9,100,3.296155516,6,3
holocausts,10,1,1.592864138,7,2
hologram,8,33,2.823313059,6,3
holograms,9,20,2.614053437,6,3
holograph,9,7,2.194924129,7,2
holographic,11,53,3.024227902,6,3
holographically,15,4,1.990804146,7,2
holographs,10,3,1.893894133,7,2
holpen,6,1,1.592864138,7,2
hols,4,1,1.592864138,7,2
holstein,8,4,1.990804146,7,2
holsteins,9,1,1.592864138,7,2
holster,7,111,3.341052165,6,3
holstered,9,6,2.136932182,7,2
holstering,10,1,1.592864138,7,2
holsters,8,9,2.291834142,7,2
holt,4,272,3.727996789,5,4
holts,5,1,1.592864138,7,2
holy,4,3475,4.83291391,4,5
hom,3,14,2.467925401,7,2
homage,6,67,3.124343055,6,3
hombre,6,84,3.221253068,6,3
hombres,7,20,2.614053437,6,3
homburg,7,5,2.069985393,7,2
home,4,39491,5.88834327,3,6
homebodies,10,2,1.768955397,7,2
homebody,8,9,2.291834142,7,2
homebound,9,2,1.768955397,7,2
homeboy,7,124,3.388744155,6,3
homeboys,8,28,2.75423214,6,3
homebrew,8,5,2.069985393,7,2
homebuilding,12,1,1.592864138,7,2
homecoming,10,285,3.748200175,5,4
homed,5,3,1.893894133,7,2
homefolks,9,1,1.592864138,7,2
homegrown,9,7,2.194924129,7,2
homeland,8,244,3.681000227,5,4
homelands,9,3,1.893894133,7,2
homeless,8,543,4.027433042,5,4
homelessness,12,4,1.990804146,7,2
homeliest,9,1,1.592864138,7,2
homelife,8,1,1.592864138,7,2
homelike,8,6,2.136932182,7,2
homeling,8,2,1.768955397,7,2
homely,6,47,2.97307538,6,3
homemade,8,146,3.459151477,6,3
homemaker,9,17,2.547106647,6,3
homemakers,10,3,1.893894133,7,2
homemaking,10,2,1.768955397,7,2
homeopathic,11,11,2.371015388,7,2
homeopathy,10,2,1.768955397,7,2
homeostasis,11,5,2.069985393,7,2
homeothermic,12,1,1.592864138,7,2
homeowner,9,60,3.077163977,6,3
homeowners,10,27,2.738992173,6,3
homepage,8,3,1.893894133,7,2
homeplace,9,1,1.592864138,7,2
homer,5,340,3.824588521,5,4
homered,7,1,1.592864138,7,2
homeric,7,3,1.893894133,7,2
homeroom,8,59,3.069985393,6,3
homerooms,9,2,1.768955397,7,2
homers,6,5,2.069985393,7,2
homes,5,722,4.150972439,5,4
homeschooling,13,4,1.990804146,7,2
homesick,8,123,3.385255827,6,3
homesickness,12,6,2.136932182,7,2
homespun,8,10,2.333226827,7,2
homestead,9,59,3.069985393,6,3
homesteaded,11,1,1.592864138,7,2
homesteader,11,3,1.893894133,7,2
homesteaders,12,9,2.291834142,7,2
homesteading,12,2,1.768955397,7,2
homestretch,11,7,2.194924129,7,2
hometown,8,199,3.592864138,5,4
hometowns,9,7,2.194924129,7,2
homeward,8,39,2.893894133,6,3
homework,8,1027,4.303827257,5,4
homeworks,9,1,1.592864138,7,2
homey,5,171,3.527362589,5,4
homeyness,9,1,1.592864138,7,2
homeys,6,19,2.592864138,6,3
homicidal,9,103,3.308867481,6,3
homicidally,11,1,1.592864138,7,2
homicide,8,782,4.185595904,5,4
homicides,9,61,3.084225832,6,3
homie,5,93,3.264961996,6,3
homies,6,60,3.077163977,6,3
homilies,8,1,1.592864138,7,2
homing,6,71,3.149166639,6,3
hominid,7,4,1.990804146,7,2
hominids,8,1,1.592864138,7,2
hominoid,8,2,1.768955397,7,2
hominy,6,25,2.70680749,6,3
homish,6,1,1.592864138,7,2
homme,5,12,2.405777494,7,2
homo,4,189,3.570587743,5,4
homoerotic,10,3,1.893894133,7,2
homogeneous,11,3,1.893894133,7,2
homogenized,11,3,1.893894133,7,2
homogenizes,11,1,1.592864138,7,2
homogenizing,12,2,1.768955397,7,2
homogenous,10,2,1.768955397,7,2
homologous,10,2,1.768955397,7,2
homonym,7,4,1.990804146,7,2
homophobia,10,14,2.467925401,7,2
homophobic,10,37,2.871617739,6,3
homophonic,10,1,1.592864138,7,2
homos,5,37,2.871617739,6,3
homosexual,10,241,3.675649508,5,4
homosexuality,13,49,2.990804146,6,3
homosexuals,11,80,3.200319161,6,3
homuncular,10,1,1.592864138,7,2
homunculi,9,1,1.592864138,7,2
homunculus,10,10,2.333226827,7,2
hon,3,837,4.215078161,5,4
honan,5,1,1.592864138,7,2
honcho,6,47,2.97307538,6,3
honchos,7,7,2.194924129,7,2
honda,5,54,3.032196832,6,3
hondas,6,3,1.893894133,7,2
hondo,5,89,3.246076652,6,3
honduran,8,2,1.768955397,7,2
hondurans,9,1,1.592864138,7,2
honduras,8,43,2.935286819,6,3
hone,4,37,2.871617739,6,3
honed,5,18,2.570587743,6,3
hones,5,1,1.592864138,7,2
honest,6,3689,4.858860508,4,5
honestly,8,1390,4.435161272,5,4
honesty,7,368,3.858860508,5,4
honey,5,15325,5.477262963,4,5
honeybee,8,10,2.333226827,7,2
honeybees,9,5,2.069985393,7,2
honeybun,8,13,2.437962178,7,2
honeybunch,10,10,2.333226827,7,2
honeycomb,9,20,2.614053437,6,3
honeycombed,11,5,2.069985393,7,2
honeycombs,10,1,1.592864138,7,2
honeydew,8,14,2.467925401,7,2
honeyed,7,1,1.592864138,7,2
honeymoon,9,826,4.209339652,5,4
honeymooned,11,5,2.069985393,7,2
honeymooners,12,15,2.495954125,7,2
honeymooning,12,12,2.405777494,7,2
honeymoons,10,13,2.437962178,7,2
honeypot,8,3,1.893894133,7,2
honeys,6,51,3.007837486,6,3
honeysuckle,11,9,2.291834142,7,2
honeysuckles,12,4,1.990804146,7,2
hong,4,924,4.257975875,5,4
hongkong,8,4,1.990804146,7,2
hongs,5,12,2.405777494,7,2
honing,6,17,2.547106647,6,3
honk,4,122,3.381739254,6,3
honked,6,16,2.522283064,6,3
honker,6,6,2.136932182,7,2
honkers,7,3,1.893894133,7,2
honkey,6,1,1.592864138,7,2
honkie,6,1,1.592864138,7,2
honkies,7,21,2.634256823,6,3
honking,7,155,3.48495874,6,3
honks,5,88,3.241224149,6,3
honky,5,82,3.210912235,6,3
honkytonks,10,3,1.893894133,7,2
